id;timestamp_utc;name;description;address;register_type;raw_value;value;unit;source
1;2026-07-28T13:57:06.142103+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
2;2026-07-28T13:57:06.142400+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
3;2026-07-28T13:57:06.142465+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
4;2026-07-28T13:57:06.142496+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
5;2026-07-28T13:57:06.142521+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
6;2026-07-28T13:57:06.142545+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
7;2026-07-28T13:57:06.142567+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
8;2026-07-28T13:57:06.142588+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
9;2026-07-28T13:57:11.531915+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
10;2026-07-28T13:57:11.532074+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
11;2026-07-28T13:57:11.532111+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
12;2026-07-28T13:57:11.532133+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
13;2026-07-28T13:57:11.532154+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
14;2026-07-28T13:57:11.532172+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
15;2026-07-28T13:57:11.532192+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
16;2026-07-28T13:57:11.532210+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
17;2026-07-28T13:57:16.921740+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
18;2026-07-28T13:57:16.921900+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
19;2026-07-28T13:57:16.921934+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
20;2026-07-28T13:57:16.921956+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
21;2026-07-28T13:57:16.921977+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
22;2026-07-28T13:57:16.921995+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
23;2026-07-28T13:57:16.922015+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
24;2026-07-28T13:57:16.922033+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
25;2026-07-28T13:57:22.345503+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
26;2026-07-28T13:57:22.345671+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
27;2026-07-28T13:57:22.345707+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
28;2026-07-28T13:57:22.345729+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
29;2026-07-28T13:57:22.345749+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
30;2026-07-28T13:57:22.345768+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
31;2026-07-28T13:57:22.345788+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
32;2026-07-28T13:57:22.345807+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
33;2026-07-28T13:57:27.765638+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
34;2026-07-28T13:57:27.765856+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
35;2026-07-28T13:57:27.765903+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
36;2026-07-28T13:57:27.765933+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
37;2026-07-28T13:57:27.765960+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
38;2026-07-28T13:57:27.765985+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
39;2026-07-28T13:57:27.766012+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
40;2026-07-28T13:57:27.766058+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
41;2026-07-28T13:57:33.189289+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
42;2026-07-28T13:57:33.189478+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
43;2026-07-28T13:57:33.189519+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
44;2026-07-28T13:57:33.189544+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
45;2026-07-28T13:57:33.189569+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
46;2026-07-28T13:57:33.189626+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
47;2026-07-28T13:57:33.189650+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
48;2026-07-28T13:57:33.189672+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
49;2026-07-28T13:57:38.580656+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
50;2026-07-28T13:57:38.580838+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
51;2026-07-28T13:57:38.580869+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
52;2026-07-28T13:57:38.580888+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
53;2026-07-28T13:57:38.580906+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
54;2026-07-28T13:57:38.580922+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
55;2026-07-28T13:57:38.580938+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
56;2026-07-28T13:57:38.580953+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
57;2026-07-28T13:57:43.970355+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
58;2026-07-28T13:57:43.970453+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
59;2026-07-28T13:57:43.970479+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
60;2026-07-28T13:57:43.970497+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
61;2026-07-28T13:57:43.970515+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
62;2026-07-28T13:57:43.970531+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
63;2026-07-28T13:57:43.970545+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
64;2026-07-28T13:57:43.970560+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
65;2026-07-28T13:57:49.360074+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
66;2026-07-28T13:57:49.360328+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
67;2026-07-28T13:57:49.360386+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
68;2026-07-28T13:57:49.360421+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
69;2026-07-28T13:57:49.360453+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
70;2026-07-28T13:57:49.360482+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
71;2026-07-28T13:57:49.360513+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
72;2026-07-28T13:57:49.360543+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
73;2026-07-28T13:57:54.748145+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
74;2026-07-28T13:57:54.748341+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
75;2026-07-28T13:57:54.748388+00:00;outdoor_temperature;Außentemperatur;247;holding;21.0;21.0;°C;/dev/ttyUSB0
76;2026-07-28T13:57:54.748414+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
77;2026-07-28T13:57:54.748438+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
78;2026-07-28T13:57:54.748470+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
79;2026-07-28T13:57:54.748494+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
80;2026-07-28T13:57:54.748515+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
81;2026-07-29T07:01:51.237488+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
82;2026-07-29T07:01:51.247133+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
83;2026-07-29T07:01:51.247241+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
84;2026-07-29T07:01:51.247276+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
85;2026-07-29T07:01:51.247303+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
86;2026-07-29T07:01:51.247327+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
87;2026-07-29T07:01:51.247350+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
88;2026-07-29T07:01:51.247372+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
89;2026-07-29T07:01:56.626490+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
90;2026-07-29T07:01:56.626685+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
91;2026-07-29T07:01:56.626729+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
92;2026-07-29T07:01:56.626757+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
93;2026-07-29T07:01:56.626783+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
94;2026-07-29T07:01:56.626805+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
95;2026-07-29T07:01:56.626828+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
96;2026-07-29T07:01:56.626851+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
97;2026-07-29T07:02:02.015384+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
98;2026-07-29T07:02:02.015549+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
99;2026-07-29T07:02:02.015588+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
100;2026-07-29T07:02:02.015611+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
101;2026-07-29T07:02:02.015633+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
102;2026-07-29T07:02:02.015654+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
103;2026-07-29T07:02:02.015675+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
104;2026-07-29T07:02:02.015696+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
105;2026-07-29T07:02:07.434357+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
106;2026-07-29T07:02:07.434427+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
107;2026-07-29T07:02:07.434436+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
108;2026-07-29T07:02:07.434441+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
109;2026-07-29T07:02:07.434446+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
110;2026-07-29T07:02:07.434450+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
111;2026-07-29T07:02:07.434455+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
112;2026-07-29T07:02:07.434459+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
113;2026-07-29T07:02:12.823369+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
114;2026-07-29T07:02:12.823525+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
115;2026-07-29T07:02:12.823562+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
116;2026-07-29T07:02:12.823585+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
117;2026-07-29T07:02:12.823634+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
118;2026-07-29T07:02:12.823658+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
119;2026-07-29T07:02:12.823680+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
120;2026-07-29T07:02:12.823701+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
121;2026-07-29T07:02:18.243637+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
122;2026-07-29T07:02:18.243800+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
123;2026-07-29T07:02:18.243837+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
124;2026-07-29T07:02:18.243861+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
125;2026-07-29T07:02:18.243913+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
126;2026-07-29T07:02:18.243936+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
127;2026-07-29T07:02:18.243957+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
128;2026-07-29T07:02:18.243977+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
129;2026-07-29T07:02:23.664004+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
130;2026-07-29T07:02:23.664192+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
131;2026-07-29T07:02:23.664239+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
132;2026-07-29T07:02:23.664267+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
133;2026-07-29T07:02:23.664292+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
134;2026-07-29T07:02:23.664317+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
135;2026-07-29T07:02:23.664340+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
136;2026-07-29T07:02:23.664363+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
137;2026-07-29T07:02:29.050498+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
138;2026-07-29T07:02:29.050734+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
139;2026-07-29T07:02:29.050782+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
140;2026-07-29T07:02:29.050807+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
141;2026-07-29T07:02:29.050830+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
142;2026-07-29T07:02:29.050852+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
143;2026-07-29T07:02:29.050876+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
144;2026-07-29T07:02:29.050897+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
145;2026-07-29T07:02:34.471019+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
146;2026-07-29T07:02:34.471193+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
147;2026-07-29T07:02:34.471231+00:00;outdoor_temperature;Außentemperatur;247;holding;21.0;21.0;°C;/dev/ttyUSB0
148;2026-07-29T07:02:34.471255+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
149;2026-07-29T07:02:34.471276+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
150;2026-07-29T07:02:34.471296+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
151;2026-07-29T07:02:34.471316+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
152;2026-07-29T07:02:34.471335+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
153;2026-07-31T11:05:29.958717+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
154;2026-07-31T11:05:29.968408+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
155;2026-07-31T11:05:29.968507+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
156;2026-07-31T11:05:29.968539+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
157;2026-07-31T11:05:29.968562+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
158;2026-07-31T11:05:29.968582+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
159;2026-07-31T11:05:29.968602+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
160;2026-07-31T11:05:29.968621+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
161;2026-07-31T11:05:35.353840+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
162;2026-07-31T11:05:35.354003+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
163;2026-07-31T11:05:35.354041+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
164;2026-07-31T11:05:35.354086+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
165;2026-07-31T11:05:35.354111+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
166;2026-07-31T11:05:35.354134+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
167;2026-07-31T11:05:35.354158+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
168;2026-07-31T11:05:35.354180+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
169;2026-07-31T11:05:40.733650+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
170;2026-07-31T11:05:40.733817+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
171;2026-07-31T11:05:40.733854+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
172;2026-07-31T11:05:40.733877+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
173;2026-07-31T11:05:40.733899+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
174;2026-07-31T11:05:40.733919+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
175;2026-07-31T11:05:40.733940+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
176;2026-07-31T11:05:40.733961+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
177;2026-07-31T11:05:46.148696+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
178;2026-07-31T11:05:46.148873+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
179;2026-07-31T11:05:46.148916+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
180;2026-07-31T11:05:46.148943+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
181;2026-07-31T11:05:46.148966+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
182;2026-07-31T11:05:46.148988+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
183;2026-07-31T11:05:46.149012+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
184;2026-07-31T11:05:46.149035+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
185;2026-07-31T11:05:51.559347+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
186;2026-07-31T11:05:51.559542+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
187;2026-07-31T11:05:51.559586+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
188;2026-07-31T11:05:51.559612+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
189;2026-07-31T11:05:51.559636+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
190;2026-07-31T11:05:51.559659+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
191;2026-07-31T11:05:51.559684+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
192;2026-07-31T11:05:51.559706+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
193;2026-07-31T11:05:56.941109+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
194;2026-07-31T11:05:56.941281+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
195;2026-07-31T11:05:56.941320+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
196;2026-07-31T11:05:56.941344+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
197;2026-07-31T11:05:56.941367+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
198;2026-07-31T11:05:56.941386+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
199;2026-07-31T11:05:56.941406+00:00;pump_running_speed;Pumpendrehzahl;137;holding;100.0;100.0;%;/dev/ttyUSB0
200;2026-07-31T11:05:56.941455+00:00;setpoint;Sollwert;1;holding;33.0;33.0;°C;/dev/ttyUSB0
201;2026-07-31T11:06:02.354450+00:00;user_outlet_temperature;Vorlauftemperatur;244;holding;16.0;16.0;°C;/dev/ttyUSB0
202;2026-07-31T11:06:02.354618+00:00;user_inlet_temperature;Rücklauftemperatur;245;holding;18.0;18.0;°C;/dev/ttyUSB0
203;2026-07-31T11:06:02.354690+00:00;outdoor_temperature;Außentemperatur;247;holding;22.0;22.0;°C;/dev/ttyUSB0
204;2026-07-31T11:06:02.354717+00:00;compressor_speed;Verdichterdrehzahl;248;holding;0.0;0.0;rpm;/dev/ttyUSB0
205;2026-07-31T11:06:02.354739+00:00;compressor1_current;Stromaufnahme Verdichter 1;249;holding;0.0;0.0;A;/dev/ttyUSB0
206;2026-07-31T11:06:02.354760+00:00;operating_mode;Betriebsart;0;holding;8.0;8.0;;/dev/ttyUSB0
